data_captura,data_referencia,periodo,classe,segmento_investidor,tipo_metodologia,metrica,prazo,valor,data
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,media_simples,3,0.0164,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,126,0.2329,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_97,5,0.1203,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,PJ,Resgate Dados Detalhados,EWMA_94,21,0.0968,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,EWMA_97,3,0.0072,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,5,0.0005,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,1,0.0001,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,VAREJO,Resgate Dados Detalhados,EWMA_97,2,0.0063,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_94,5,0.0024,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_97,42,0.2316,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_94,126,0.1263,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_97,5,0.0038,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,PJ,Resgate Dados Detalhados,media_simples,2,0.0067,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,5,0.0013,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,42,0.0946,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,media_simples,21,0.0017,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,media_simples,126,0.0976,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,OUTROS,Resgate Dados Detalhados,media_simples,42,0.0608,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_97,63,0.0872,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,OUTROS,Resgate Dados Detalhados,media_simples,42,0.1616,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_94,10,0.0446,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,VAREJO,Resgate Dados Detalhados,EWMA_97,2,0.0051,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,media_simples,63,0.0754,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,42,0.0119,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,1,0.0019,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,10,0.1283,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,PJ,Resgate Dados Detalhados,EWMA_94,2,0.0097,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,OUTROS,Resgate Dados Detalhados,EWMA_97,4,0.0047,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,OUTROS,Resgate Dados Detalhados,EWMA_94,63,0.1041,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PRIVATE,Resgate Dados Detalhados,EWMA_94,21,0.3005,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,3,0.0049,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,EFPC,Resgate Dados Detalhados,EWMA_97,2,0.0093,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PJ,Resgate Dados Detalhados,media_simples,42,0.1574,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,1,0.0041,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,10,0.0005,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,3,0.0058,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,media_simples,126,0.2758,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_97,21,0.1143,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,EFPC,Resgate Dados Detalhados,EWMA_94,3,0.0109,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,42,0.1899,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,OUTROS,Resgate Dados Detalhados,media_simples,42,1.0,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,EWMA_97,2,0.0013,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,PRIVATE,Resgate Dados Detalhados,media_simples,42,0.0347,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,4,0.0134,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,126,0.0913,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,VAREJO,Resgate Dados Detalhados,media_simples,42,0.1393,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,2,0.004,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,media_simples,4,0.0232,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,EWMA_97,21,0.1257,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PRIVATE,Resgate Dados Detalhados,EWMA_94,2,0.0182,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,4,0.0051,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,10,0.0251,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,21,0.1853,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,2,0.0038,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,EWMA_94,3,0.0075,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,2,0.0019,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,2,0.0002,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_94,3,0.0645,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,126,0.2477,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_97,1,0.001,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PRIVATE,Resgate Dados Detalhados,media_simples,2,0.0301,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,VAREJO,Resgate Dados Detalhados,EWMA_94,1,0.0024,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,2,0.0015,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,4,0.0002,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,OUTROS,Resgate Dados Detalhados,media_simples,21,0.6103,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,42,0.5404,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,PRIVATE,Resgate Dados Detalhados,media_simples,126,0.2421,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_97,1,0.0062,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,63,0.095,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,1,0.0016,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,3,0.0357,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,PJ,Resgate Dados Detalhados,EWMA_94,4,0.0186,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_97,5,0.0064,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,VAREJO,Resgate Dados Detalhados,media_simples,42,0.1053,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,3,0.0036,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,2,0.0038,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_97,4,0.002,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_94,126,0.0677,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,OUTROS,Resgate Dados Detalhados,media_simples,21,0.0286,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_97,4,0.003,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,VAREJO,Resgate Dados Detalhados,EWMA_94,21,0.0531,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,126,0.0677,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,10,0.0189,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,5,0.0133,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,PJ,Resgate Dados Detalhados,EWMA_97,21,0.0605,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,5,0.0096,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,VAREJO,Resgate Dados Detalhados,EWMA_97,2,0.0047,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,EFPC,Resgate Dados Detalhados,media_simples,126,0.1476,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,21,0.0391,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_97,42,1.0,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,PRIVATE,Resgate Dados Detalhados,media_simples,63,0.5002,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,5,0.0091,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,PRIVATE,Resgate Dados Detalhados,media_simples,126,0.108,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,EFPC,Resgate Dados Detalhados,EWMA_94,5,0.0034,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,media_simples,10,0.0054,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,42,0.447,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,126,0.2222,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,EWMA_94,21,0.1092,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_97,42,0.0375,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,126,0.0873,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,media_simples,63,0.006,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_97,63,0.06,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,4,0.0106,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,42,0.1837,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,21,0.0162,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,OUTROS,Resgate Dados Detalhados,media_simples,63,0.2422,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,EFPC,Resgate Dados Detalhados,media_simples,21,0.2145,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PRIVATE,Resgate Dados Detalhados,media_simples,42,0.3184,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_94,5,0.0053,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_94,42,0.0451,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,42,0.0476,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,10,0.0207,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_97,2,0.0115,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,EWMA_94,63,0.091,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_97,10,0.0136,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,5,0.0177,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_94,3,0.0016,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,4,0.0107,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,EFPC,Resgate Dados Detalhados,media_simples,3,0.003,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_94,21,0.0163,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,126,0.2982,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,3,0.0045,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,42,0.0703,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,PJ,Resgate Dados Detalhados,media_simples,1,0.0038,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,3,0.0104,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,3,0.0101,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,21,0.001,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,21,0.2006,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,63,0.107,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_94,4,0.003,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,EFPC,Resgate Dados Detalhados,media_simples,2,0.0023,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,OUTROS,Resgate Dados Detalhados,media_simples,126,1.0,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,media_simples,2,0.0028,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,21,0.036,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,126,0.3608,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,63,0.2809,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_97,21,0.0099,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,63,0.6938,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_94,3,0.0121,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,VAREJO,Resgate Dados Detalhados,media_simples,4,0.0054,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,21,0.0621,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,EFPC,Resgate Dados Detalhados,EWMA_94,4,0.0143,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,1,0.002,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,3,0.0079,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,media_simples,21,0.0288,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,VAREJO,Resgate Dados Detalhados,media_simples,2,0.0047,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PRIVATE,Resgate Dados Detalhados,EWMA_94,63,0.5031,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,2,0.0019,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,1,0.0001,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,42,0.084,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,4,0.0031,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,PJ,Resgate Dados Detalhados,EWMA_94,5,0.0219,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,63,0.1645,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,4,0.0004,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,63,0.1647,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,PRIVATE,Resgate Dados Detalhados,EWMA_94,5,0.0065,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_97,1,0.0008,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,PJ,Resgate Dados Detalhados,EWMA_97,1,0.0044,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,126,0.2215,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,10,0.0207,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,PRIVATE,Resgate Dados Detalhados,media_simples,42,0.3299,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,10,0.0078,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,3,0.0054,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_97,4,0.0032,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PRIVATE,Resgate Dados Detalhados,media_simples,3,0.0404,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,63,0.096,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,63,0.1474,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,VAREJO,Resgate Dados Detalhados,media_simples,21,0.0715,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_94,42,0.0572,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,EFPC,Resgate Dados Detalhados,EWMA_94,42,0.0369,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,3,0.012,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_97,1,0.0005,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,63,0.0466,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,21,0.0447,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PJ,Resgate Dados Detalhados,media_simples,63,0.2201,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PRIVATE,Resgate Dados Detalhados,media_simples,1,0.0184,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,PJ,Resgate Dados Detalhados,media_simples,3,0.0096,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,21,0.0432,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,VAREJO,Resgate Dados Detalhados,EWMA_94,2,0.0049,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,2,0.0033,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,10,0.0109,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,21,0.0948,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,EWMA_94,126,0.0954,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_97,126,0.6157,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_94,42,0.0349,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,10,0.0157,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,PJ,Resgate Dados Detalhados,EWMA_94,21,0.3621,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,126,1.0,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa Crédito,VAREJO,Resgate Dados Detalhados,media_simples,42,0.0919,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,1,0.0031,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_94,2,0.0019,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,1,0.0035,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,1,0.0005,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,2,0.006,2026/04/30
2026-06-19,2026-04-30,04/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,4,0.0475,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,21,0.045,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,1,0.0001,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,10,0.0011,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,63,0.1252,2026/04/30
2026-06-19,2026-04-30,04/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_97,2,0.0087,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,63,0.1015,2026/04/30
2026-06-19,2026-04-30,04/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,42,0.1072,2026/04/30
2026-06-19,2026-04-30,04/2026,Ações,PJ,Resgate Dados Detalhados,media_simples,10,0.019,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,42,0.0724,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,10,0.045,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,VAREJO,Resgate Dados Detalhados,EWMA_97,10,0.0314,2026/04/30
2026-06-19,2026-04-30,04/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,3,0.003,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,126,0.5631,2026/04/30
2026-06-19,2026-04-30,04/2026,RF DI,VAREJO,Resgate Dados Detalhados,EWMA_94,10,0.0306,2026/04/30
