data_captura,data_referencia,codigo_ativo_objeto,total_series,posicao_aberta_call,posicao_aberta_put,posicao_aberta_total,put_call_ratio,posicao_coberta,posicao_descoberta,posicao_trava,strike_max_oi_call,strike_max_oi_put
2026-09-13,2026-09-09,AMZO,18,198390,107820,306210,0.5435,1890,217820,86500,64.0,64.0
2026-09-13,2026-09-09,HASH,157,112341,163136,275477,1.4522,32853,111870,130754,43.5,36.5
2026-09-13,2026-09-09,GOGL,53,181450,81980,263430,0.4518,24490,183480,55460,97.05,157.55
2026-09-13,2026-09-09,CAML,30,101700,86700,188400,0.8525,87400,80000,21000,4.75,4.55
2026-09-13,2026-09-09,BLAU,26,54350,115400,169750,2.1233,43510,124740,1500,9.37,10.82
2026-09-13,2026-09-09,GGPS,29,105300,63200,168500,0.6002,97000,69800,1700,23.16,18.66
2026-09-13,2026-09-09,M1TA,20,84960,71000,155960,0.8357,5840,138420,11700,108.59,108.59
2026-09-13,2026-09-09,VVEO,9,132700,18100,150800,0.1364,122400,27400,1000,2.0,10.0
2026-09-13,2026-09-09,MTRE,17,68700,73900,142600,1.0757,54200,85600,2800,3.83,3.94
2026-09-13,2026-09-09,AGRO,27,79600,59200,138800,0.7437,28100,91900,18800,23.0,21.0
2026-09-13,2026-09-09,SPCX,72,80910,55070,135980,0.6806,16350,86820,32810,50.5,42.0
2026-09-13,2026-09-09,BMOB,30,110300,24500,134800,0.2221,4200,106800,23800,24.67,21.67
2026-09-13,2026-09-09,EVEN,29,26200,92600,118800,3.5344,20900,93100,4800,5.08,6.08
2026-09-13,2026-09-09,MSFT,13,57560,48730,106290,0.8466,6090,97800,2400,83.05,83.05
2026-09-13,2026-09-09,LAVV,25,40900,50800,91700,1.2421,25100,66100,500,11.51,10.01
2026-09-13,2026-09-09,GFSA,39,60451,28260,88711,0.4675,38050,45841,4820,0.99,0.74
2026-09-13,2026-09-09,TSLA,38,53850,34610,88460,0.6427,15310,48350,24800,65.0,48.0
2026-09-13,2026-09-09,NASD,8,26850,59930,86780,2.232,3500,76280,7000,23.0,21.25
2026-09-13,2026-09-09,TSMC,8,40200,33800,74000,0.8408,400,61600,12000,275.43,275.43
2026-09-13,2026-09-09,DASA,14,23300,32700,56000,1.4034,5300,40600,10100,3.2,3.2
2026-09-13,2026-09-09,LOGG,31,17200,32900,50100,1.9128,5700,43600,800,27.6,27.09
2026-09-13,2026-09-09,BITH,1,50000,0,50000,0.0,50000,0,0,92.5,0.0
2026-09-13,2026-09-09,COCA,4,15960,22480,38440,1.4085,0,38440,0,77.14,76.14
2026-09-13,2026-09-09,MCDC,2,36670,0,36670,0.0,600,36070,0,68.68,0.0
2026-09-13,2026-09-09,BEEM,3,20200,10100,30300,0.5,0,10100,20200,58.72,56.72
2026-09-13,2026-09-09,ITLC,10,15340,14840,30180,0.9674,13000,5040,12140,88.0,65.0
2026-09-13,2026-09-09,BERK,3,12260,17000,29260,1.3866,0,29260,0,137.0,131.0
2026-09-13,2026-09-09,HBSA,5,28000,100,28100,0.0036,5100,22000,1000,4.26,3.26
2026-09-13,2026-09-09,AAPL,16,20820,4960,25780,0.2382,3240,13340,9200,78.65,57.95
2026-09-13,2026-09-09,PTBL,6,10300,7000,17300,0.6796,7900,9000,400,3.0,1.6
2026-09-13,2026-09-09,BABA,3,0,4870,4870,0.0,0,4870,0,0.0,70.49
2026-09-13,2026-09-09,SEQL,1,0,3500,3500,0.0,0,3500,0,0.0,0.1
2026-09-13,2026-09-09,AERI,2,3000,200,3200,0.0667,2900,300,0,7.0,1.9
2026-09-13,2026-09-09,A1MD,6,2950,0,2950,0.0,1930,1020,0,340.0,0.0
2026-09-13,2026-09-09,IFCM,5,1187,1100,2287,0.9267,7,2280,0,1958.95,1.2
2026-09-13,2026-09-09,PASS,1,0,1000,1000,0.0,0,1000,0,0.0,22.5
2026-09-13,2026-09-09,ENJU,2,600,0,600,0.0,600,0,0,4.8,0.0
2026-09-13,2026-09-09,ESPA,1,260,0,260,0.0,260,0,0,9.6,0.0
2026-09-13,2026-09-10,PETR,2749,517708500,540192300,1057900800,1.0434,26436084,652685532,378779184,36.67,36.67
2026-09-13,2026-09-10,BBAS,1529,477718100,422332400,900050500,0.8841,18626600,519682400,361741500,17.45,17.45
2026-09-13,2026-09-10,BOVA,2110,273988999,332929267,606918266,1.2151,466055,297507814,308944397,210.0,176.0
2026-09-13,2026-09-10,BBDC,1272,214498200,153031800,367530000,0.7134,46831000,191700800,128998200,19.2,16.51
2026-09-13,2026-09-10,ITUB,1430,197877727,138890555,336768282,0.7019,20798899,153561604,162407779,45.11,44.53
2026-09-13,2026-09-10,VALE,1708,165727700,134713400,300441100,0.8129,10906967,158826533,130707600,80.39,78.39
2026-09-13,2026-09-10,BEEF,460,104112200,84164900,188277100,0.8084,9574500,111409400,67293200,4.06,4.06
2026-09-13,2026-09-10,B3SA,765,90883800,88220000,179103800,0.9707,12796900,55980600,110326300,20.21,20.21
2026-09-13,2026-09-10,CSAN,739,97065100,69541100,166606200,0.7164,6190400,91140800,69275000,4.0,7.3
2026-09-13,2026-09-10,ITSA,554,88604744,64245913,152850657,0.7251,16310025,110030653,26509979,13.81,13.81
2026-09-13,2026-09-10,IBOV,728,74431196,45445730,119876926,0.6106,0,26161637,93715289,210000.0,155000.0
2026-09-13,2026-09-10,MGLU,874,60803406,56456559,117259965,0.9285,3652749,58000387,55606829,11.05,4.25
2026-09-13,2026-09-10,ABEV,442,69328900,43371800,112700700,0.6256,7522600,63709800,41468300,16.55,16.55
2026-09-13,2026-09-10,AXIA,734,47926550,48453100,96379650,1.011,1580300,54920960,39878390,56.0,46.0
2026-09-13,2026-09-10,COGN,510,49325148,45511755,94836903,0.9227,4868917,57466980,32501006,2.19,2.19
2026-09-13,2026-09-10,MOTV,134,40971700,40371200,81342900,0.9853,5820000,68096400,7426500,16.1,16.1
2026-09-13,2026-09-10,UGPA,297,40705200,38450700,79155900,0.9446,1320900,70052700,7782300,27.5,27.5
2026-09-13,2026-09-10,WEGE,929,46676100,30233400,76909500,0.6477,2680100,40137500,34091900,56.94,39.87
2026-09-13,2026-09-10,CPLE,262,33434400,42314500,75748900,1.2656,809200,54744000,20195700,19.05,13.8
2026-09-13,2026-09-10,BPAC,802,35838716,35160103,70998819,0.9811,2243784,40666842,28088193,50.55,50.55
2026-09-13,2026-09-10,CSNA,601,30485800,40435700,70921500,1.3264,3038300,33597500,34285700,7.05,7.04
2026-09-13,2026-09-10,SUZB,819,41747100,28982300,70729400,0.6942,2380700,43353000,24995700,53.63,41.88
2026-09-13,2026-09-10,SBSP,584,39694392,29150593,68844985,0.7344,525230,43265955,25053800,35.13,26.68
2026-09-13,2026-09-10,PRIO,993,39086100,27537000,66623100,0.7045,1886700,27186200,37550200,70.0,59.0
2026-09-13,2026-09-10,LREN,559,32840950,32883768,65724718,1.0013,1335500,39853579,24535639,12.92,12.92
2026-09-13,2026-09-10,BBSE,739,29923400,33878200,63801600,1.1322,3125500,36105400,24570700,39.77,38.7
2026-09-13,2026-09-10,GGBR,569,32499700,31174400,63674100,0.9592,2850200,42463900,18360000,27.62,25.37
2026-09-13,2026-09-10,RENT,798,37424300,26231800,63656100,0.7009,4956800,28745700,29953600,40.81,37.63
2026-09-13,2026-09-10,SMAL,546,37579974,25575336,63155310,0.6806,122305,35032182,28000823,124.0,97.0
2026-09-13,2026-09-10,EQTL,563,31341400,24764200,56105600,0.7901,492400,18352900,37260300,36.99,34.24
2026-09-13,2026-09-10,CMIG,390,29989200,24690300,54679500,0.8233,4276400,34146600,16256500,12.06,9.96
2026-09-13,2026-09-10,VBBR,435,37437229,15693779,53131008,0.4192,740992,34054186,18335830,37.08,37.0
2026-09-13,2026-09-10,USIM,678,27967200,24540100,52507300,0.8775,2270300,23106400,27130600,8.0,6.6
2026-09-13,2026-09-10,VAMO,310,27633900,23786200,51420100,0.8608,1643000,37183700,12593400,3.86,2.66
2026-09-13,2026-09-10,MRVE,485,23528600,26523500,50052100,1.1273,2142334,28638566,19271200,4.65,4.65
2026-09-13,2026-09-10,POMO,308,23667972,25765165,49433137,1.0886,849704,40720491,7862942,4.61,4.61
2026-09-13,2026-09-10,ENEV,347,33393500,12845600,46239100,0.3847,412900,27392100,18434100,29.0,25.5
2026-09-13,2026-09-10,ALOS,399,25637900,20401300,46039200,0.7957,7428100,31205500,7405600,28.05,26.55
2026-09-13,2026-09-10,MBRF,334,14288487,29640738,43929225,2.0744,755850,29670224,13503151,19.98,13.98
2026-09-13,2026-09-10,BRSR,122,22217000,20639800,42856800,0.929,584700,40968700,1303400,15.24,15.24
2026-09-13,2026-09-10,RAIL,241,23688900,19065300,42754200,0.8048,421600,21514900,20817700,16.08,13.08
2026-09-13,2026-09-10,RDOR,363,30619600,11667000,42286600,0.381,751000,25077600,16458000,41.06,23.56
2026-09-13,2026-09-10,EGIE,300,20528278,21683802,42212080,1.0563,573035,36386549,5252496,31.96,31.96
2026-09-13,2026-09-10,CSMG,410,20980900,19959800,40940700,0.9513,3806500,26218200,10916000,40.02,25.02
2026-09-13,2026-09-10,CYRE,519,21757300,19085700,40843000,0.8772,744900,22939200,17158900,25.25,25.25
2026-09-13,2026-09-10,HAPV,493,21305122,16712444,38017566,0.7844,928174,22384361,14705031,7.1,11.0
2026-09-13,2026-09-10,RADL,337,14258588,23013545,37272133,1.614,228748,18178332,18865053,22.24,19.27
2026-09-13,2026-09-10,BRAV,470,20543600,15548600,36092200,0.7569,894900,23835800,11361500,25.48,20.38
2026-09-13,2026-09-10,EMBJ,995,18194500,17561900,35756400,0.9652,413000,14200200,21143200,84.57,100.07
2026-09-13,2026-09-10,BRKM,383,8332000,23719500,32051500,2.8468,949900,21502400,9599200,8.0,3.45
2026-09-13,2026-09-10,MOVI,328,18903200,12059100,30962300,0.6379,401100,26428100,4133100,17.84,11.84
2026-09-13,2026-09-10,BOVV,72,16968163,13129737,30097900,0.7738,4838,27395092,2697970,184.0,184.0
2026-09-13,2026-09-10,ASAI,244,13391100,13661600,27052700,1.0202,200500,19656200,7196000,9.3,9.3
2026-09-13,2026-09-10,RAIZ,54,16133600,7465400,23599000,0.4627,2733300,19792700,1073000,1.0,2.0
2026-09-13,2026-09-10,GOAU,212,13979755,9168960,23148715,0.6559,3141818,14200039,5806858,10.61,10.61
2026-09-13,2026-09-10,NATU,282,9008700,13572000,22580700,1.5065,327500,14529700,7723500,8.0,8.0
2026-09-13,2026-09-10,ROXO,245,11223110,10683580,21906690,0.9519,1783280,9044420,11078990,14.5,12.5
2026-09-13,2026-09-10,ONCO,76,10847300,9839000,20686300,0.907,259200,18171400,2255700,1.48,1.48
2026-09-13,2026-09-10,CVCB,218,15627400,4208500,19835900,0.2693,2065300,8468400,9302200,1.5,2.0
2026-09-13,2026-09-10,BRAP,352,11469500,8330500,19800000,0.7263,1716600,8214600,9868800,23.7,23.7
2026-09-13,2026-09-10,MULT,272,8553400,10314800,18868200,1.2059,81100,14432700,4354400,30.15,30.15
2026-09-13,2026-09-10,KLBN,242,8096564,9618270,17714834,1.1879,1316447,7285728,9112659,18.88,17.39
2026-09-13,2026-09-10,ECOR,223,9920100,6572200,16492300,0.6625,302400,7870800,8319100,7.04,5.64
2026-09-13,2026-09-10,TAEE,471,8546100,7615900,16162000,0.8912,689300,10602200,4870500,40.1,40.1
2026-09-13,2026-09-10,AUAU,400,10054000,5642900,15696900,0.5613,1984300,10071200,3641400,3.87,4.97
2026-09-13,2026-09-10,AZZA,464,8132900,7477100,15610000,0.9194,580100,7964600,7065300,17.03,17.03
2026-09-13,2026-09-10,CEAB,236,10801200,4614000,15415200,0.4272,361800,5517500,9535900,8.52,7.92
2026-09-13,2026-09-10,CXSE,471,9544100,5574400,15118500,0.5841,1052800,9714800,4350900,16.27,20.52
2026-09-13,2026-09-10,FLRY,188,7419500,7142500,14562000,0.9627,631700,12897500,1032800,16.33,16.33
2026-09-13,2026-09-10,GMAT,157,6873200,7226300,14099500,1.0514,854200,11081700,2163600,5.79,3.89
2026-09-13,2026-09-10,ENGI,219,7118400,6796380,13914780,0.9548,54700,6955120,6904960,50.61,50.61
2026-09-13,2026-09-10,DIRR,276,7486900,6289400,13776300,0.8401,822700,8764400,4189200,12.21,11.21
2026-09-13,2026-09-10,SEER,71,6321400,6242500,12563900,0.9875,185700,11770400,607800,12.56,12.56
2026-09-13,2026-09-10,CMIN,198,8176300,4126100,12302400,0.5046,1431900,8009700,2860800,7.01,5.61
2026-09-13,2026-09-10,JHSF,195,6761200,4624200,11385400,0.6839,752000,6549800,4083600,12.02,12.68
2026-09-13,2026-09-10,VIVT,271,4183500,7144000,11327500,1.7077,281900,4670500,6375100,35.1,29.6
2026-09-13,2026-09-10,HYPE,336,5854000,5023400,10877400,0.8581,612000,7673000,2592400,23.57,23.57
2026-09-13,2026-09-10,YDUQ,235,5044000,5617700,10661700,1.1137,164700,4514400,5982600,9.26,8.46
2026-09-13,2026-09-10,PCAR,47,9009800,1606500,10616300,0.1783,1772300,7976000,868000,3.25,3.0
2026-09-13,2026-09-10,SMFT,184,7214300,3159300,10373600,0.4379,153900,4797400,5422300,17.82,16.07
2026-09-13,2026-09-10,ISAE,330,6245500,3319600,9565100,0.5315,897600,5587700,3079800,32.54,25.79
2026-09-13,2026-09-10,SANB,262,4101900,5283100,9385000,1.288,1028100,4422600,3934300,34.12,22.62
2026-09-13,2026-09-10,TOTS,321,4527000,4807200,9334200,1.0619,59200,4291300,4983700,37.18,32.18
2026-09-13,2026-09-10,IGTI,195,4157700,4892100,9049800,1.1766,268200,7199600,1582000,36.79,25.29
2026-09-13,2026-09-10,GOLD,25,2693672,5629381,8323053,2.0899,36105,7265162,1021786,22.0,25.0
2026-09-13,2026-09-10,IRBR,345,4800800,3387300,8188100,0.7056,974500,2828700,4384900,59.61,38.61
2026-09-13,2026-09-10,LWSA,151,6789800,1318500,8108300,0.1942,2059200,3442300,2606800,4.46,4.26
2026-09-13,2026-09-10,SIMH,307,3932260,4003491,7935751,1.0181,534516,4506924,2894311,9.86,10.1
2026-09-13,2026-09-10,QUAL,196,3408900,3992800,7401700,1.1713,558300,5761000,1082400,0.23,1.48
2026-09-13,2026-09-10,BHIA,161,3235500,3808000,7043500,1.1769,288600,5060600,1694300,1.0,0.5
2026-09-13,2026-09-10,TIMS,258,2534800,3635900,6170700,1.4344,202500,3709800,2258400,20.35,20.35
2026-09-13,2026-09-10,TEND,184,2649900,3465000,6114900,1.3076,327200,2292000,3495700,35.62,32.12
2026-09-13,2026-09-10,ORVR,17,3298100,2658300,5956400,0.806,79000,4128500,1748900,20.0,16.75
2026-09-13,2026-09-10,MILS,26,2051800,3897400,5949200,1.8995,126000,1943700,3879500,15.0,11.0
2026-09-13,2026-09-10,SBFG,145,2585500,3127700,5713200,1.2097,70100,5197100,446000,9.91,9.91
2026-09-13,2026-09-10,CURY,215,2563600,2810900,5374500,1.0965,75800,2433600,2865100,30.37,28.12
2026-09-13,2026-09-10,RAPT,203,3063800,2236200,5300000,0.7299,268100,4007800,1024100,5.55,4.35
2026-09-13,2026-09-10,ANIM,125,2229400,2593300,4822700,1.1632,654800,3059000,1108900,2.47,2.57
2026-09-13,2026-09-10,PSSA,269,2949400,1604900,4554300,0.5441,184800,2603700,1765800,50.45,51.45
2026-09-13,2026-09-10,EZTC,219,2060871,2214586,4275457,1.0746,363356,2903330,1008771,17.59,17.59
2026-09-13,2026-09-10,CBAV,11,2130900,2011300,4142200,0.9439,58500,4078200,5500,11.96,11.96
2026-09-13,2026-09-10,XPBR,225,2382600,1667050,4049650,0.6997,383410,2608930,1057310,90.55,90.55
2026-09-13,2026-09-10,SAPR,271,2018200,1899500,3917700,0.9412,263300,1622900,2031500,36.33,37.08
2026-09-13,2026-09-10,HBOR,45,1954700,1938300,3893000,0.9916,252300,3544500,96200,4.27,4.27
2026-09-13,2026-09-10,SLCE,166,1478135,2408649,3886784,1.6295,321401,1982526,1582857,16.5,17.25
2026-09-13,2026-09-10,POSI,139,2845200,807000,3652200,0.2836,281500,2526000,844700,3.35,3.82
2026-09-13,2026-09-10,VIVA,202,1642100,1892100,3534200,1.1522,252900,1709100,1572200,24.14,20.64
2026-09-13,2026-09-10,CPFE,244,1569200,1931400,3500600,1.2308,112500,2404700,983400,46.98,46.98
2026-09-13,2026-09-10,RECV,111,2012400,1417600,3430000,0.7044,326400,2110800,992800,11.65,10.4
2026-09-13,2026-09-10,SMTO,145,1612300,1573900,3186200,0.9762,237600,2165800,782800,21.39,14.39
2026-09-13,2026-09-10,LJQQ,78,2067900,1091100,3159000,0.5276,352900,2634300,171800,2.0,5.4
2026-09-13,2026-09-10,TTEN,101,1681500,910300,2591800,0.5414,121400,1995900,474500,22.13,12.63
2026-09-13,2026-09-10,CASH,28,1468100,850100,2318200,0.579,572400,1372100,373700,10.0,3.3
2026-09-13,2026-09-10,INTB,125,1560500,631800,2192300,0.4049,63500,1166200,962600,21.31,11.81
2026-09-13,2026-09-10,AURE,96,1424200,741200,2165400,0.5204,465000,1587900,112500,11.19,9.94
2026-09-13,2026-09-10,GRND,99,1496800,588400,2085200,0.3931,387900,1447500,249800,5.74,4.14
2026-09-13,2026-09-10,VULC,90,1260500,748600,2009100,0.5939,158300,1462900,387900,21.5,13.25
2026-09-13,2026-09-10,AURA,76,898540,1102210,2000750,1.2267,107160,1306890,586700,202.51,101.51
2026-09-13,2026-09-10,PNVL,65,1766200,101400,1867600,0.0574,1429200,377500,60900,18.9,10.99
2026-09-13,2026-09-10,PLPL,65,251000,1545300,1796300,6.1566,26300,1747700,22300,7.71,6.71
2026-09-13,2026-09-10,RIAA,133,1158000,629900,1787900,0.544,192600,743100,852200,7.5,8.3
2026-09-13,2026-09-10,SAUD,96,1173700,544500,1718200,0.4639,304600,964900,448700,15.5,14.5
2026-09-13,2026-09-10,ALPA,133,1047900,477000,1524900,0.4552,55800,894300,574800,15.04,12.79
2026-09-13,2026-09-10,JBSS,165,745000,777240,1522240,1.0433,260230,1067450,194560,56.34,86.84
2026-09-13,2026-09-10,INBR,74,774120,737060,1511180,0.9521,44020,1163390,303770,27.95,24.95
2026-09-13,2026-09-10,TUPY,127,917300,576200,1493500,0.6281,136800,984700,372000,22.0,15.5
2026-09-13,2026-09-10,BMGB,87,1026700,433300,1460000,0.422,651900,512700,295400,5.93,4.86
2026-09-13,2026-09-10,RANI,74,854300,538600,1392900,0.6305,316400,593700,482800,8.23,6.93
2026-09-13,2026-09-10,AMAR,46,704500,622000,1326500,0.8829,125300,673200,528000,0.9,0.5
2026-09-13,2026-09-10,MDIA,88,468400,821700,1290100,1.7543,50800,858400,380900,18.45,15.95
2026-09-13,2026-09-10,WIZC,61,1049300,174400,1223700,0.1662,299900,729600,194200,11.37,7.92
2026-09-13,2026-09-10,KEPL,59,823500,366000,1189500,0.4444,61100,1073700,54700,6.98,6.98
2026-09-13,2026-09-10,UNIP,90,711400,468400,1179800,0.6584,349300,708200,122300,51.52,65.02
2026-09-13,2026-09-10,MYPK,83,495500,608600,1104100,1.2283,212000,652900,239200,12.55,11.55
2026-09-13,2026-09-10,PGMN,32,681800,361600,1043400,0.5304,89100,692400,261900,3.8,4.12
2026-09-13,2026-09-10,NVDC,81,433180,586660,1019840,1.3543,156790,524130,338920,22.46,24.96
2026-09-13,2026-09-10,DXCO,88,361470,637853,999323,1.7646,111559,674251,213513,6.55,5.75
2026-09-13,2026-09-10,MDNE,31,317400,605400,922800,1.9074,900,407600,514300,28.84,25.34
2026-09-13,2026-09-10,MELI,81,483500,414010,897510,0.8563,89600,346300,461610,85.0,83.0
2026-09-13,2026-09-10,ABCB,90,415500,242200,657700,0.5829,136300,397900,123500,35.4,23.4
2026-09-13,2026-09-10,SOJA,32,321607,285023,606630,0.8862,185144,412386,9100,9.3,9.3
2026-09-13,2026-09-10,ROMI,66,423800,145400,569200,0.3431,84500,408700,76000,6.55,5.55
2026-09-13,2026-09-10,IVVB,68,58528,488454,546982,8.3456,4693,515085,27204,463.0,403.0
2026-09-13,2026-09-10,AMBP,6,522500,1100,523600,0.0021,188900,333600,1100,4.0,5.0
2026-09-13,2026-09-10,LEVE,86,366800,137100,503900,0.3738,120400,245200,138300,33.35,32.35
2026-09-13,2026-09-10,FESA,54,264000,222800,486800,0.8439,99900,343800,43100,7.38,5.58
2026-09-13,2026-09-10,JALL,29,343000,116800,459800,0.3405,141100,302100,16600,4.99,2.99
2026-09-13,2026-09-10,ALUP,81,254200,202800,457000,0.7978,31500,238600,186900,35.23,31.48
2026-09-13,2026-09-10,MLAS,8,454400,0,454400,0.0,452300,2100,0,2.05,0.0
2026-09-13,2026-09-10,TASA,26,369600,27000,396600,0.0731,65500,326900,4200,7.09,7.09
2026-09-13,2026-09-10,TRIS,39,158931,222020,380951,1.397,117181,178990,84780,5.3,5.06
2026-09-13,2026-09-10,MEAL,8,3100,343800,346900,110.9032,400,346400,100,2.8,2.8
2026-09-13,2026-09-10,BOVX,5,167700,167801,335501,1.0006,0,101,335400,10.0,10.0
2026-09-13,2026-09-10,ARML,25,21100,303200,324300,14.3697,6600,316700,1000,3.83,6.63
2026-09-13,2026-09-10,VLID,73,159800,157200,317000,0.9837,74300,165800,76900,20.52,17.02
2026-09-13,2026-09-10,AMZO,18,199130,107820,306950,0.5415,1890,218560,86500,64.0,64.0
2026-09-13,2026-09-10,HASH,158,113984,173086,287070,1.5185,33725,116388,136957,43.5,36.5
2026-09-13,2026-09-10,GOGL,53,181450,82840,264290,0.4565,24520,183450,56320,97.05,157.55
2026-09-13,2026-09-10,CAML,30,113700,86700,200400,0.7625,99500,80000,20900,5.35,4.55
2026-09-13,2026-09-10,BLAU,27,54850,114400,169250,2.0857,47910,119840,1500,9.37,10.82
2026-09-13,2026-09-10,GGPS,28,105300,63100,168400,0.5992,97000,69700,1700,23.16,18.66
2026-09-13,2026-09-10,M1TA,22,84960,74000,158960,0.871,6010,139750,13200,108.59,108.59
2026-09-13,2026-09-10,VVEO,9,132700,18100,150800,0.1364,122400,27400,1000,2.0,10.0
2026-09-13,2026-09-10,MTRE,18,68700,74400,143100,1.083,54500,85800,2800,3.83,3.94
2026-09-13,2026-09-10,AGRO,26,79700,59200,138900,0.7428,28100,91900,18900,23.0,21.0
2026-09-13,2026-09-10,SPCX,73,81410,56610,138020,0.6954,16540,88760,32720,50.5,42.0
2026-09-13,2026-09-10,BMOB,30,110800,24500,135300,0.2211,5100,106400,23800,25.17,21.67
2026-09-13,2026-09-10,EVEN,29,29200,92900,122100,3.1815,20900,96400,4800,5.08,6.08
2026-09-13,2026-09-10,MSFT,14,57670,48730,106400,0.845,6110,97890,2400,83.05,83.05
2026-09-13,2026-09-10,LAVV,25,40900,50800,91700,1.2421,25100,66100,500,11.51,10.01
2026-09-13,2026-09-10,GFSA,39,60951,28260,89211,0.4637,38050,46341,4820,0.99,0.74
2026-09-13,2026-09-10,TSLA,38,53850,34610,88460,0.6427,15310,48350,24800,65.0,48.0
2026-09-13,2026-09-10,NASD,8,26850,59930,86780,2.232,3500,76280,7000,23.0,21.25
2026-09-13,2026-09-10,TSMC,8,40200,33800,74000,0.8408,400,61600,12000,275.43,275.43
2026-09-13,2026-09-10,DASA,14,23300,32700,56000,1.4034,5300,40600,10100,3.2,3.2
2026-09-13,2026-09-10,LOGG,32,18600,33400,52000,1.7957,5900,44400,1700,27.6,27.09
2026-09-13,2026-09-10,BITH,1,50000,0,50000,0.0,50000,0,0,92.5,0.0
2026-09-13,2026-09-10,COCA,4,15960,22480,38440,1.4085,0,38440,0,77.14,76.14
2026-09-13,2026-09-10,MCDC,2,36670,0,36670,0.0,700,35970,0,68.68,0.0
2026-09-13,2026-09-10,BEEM,3,20200,10100,30300,0.5,0,10100,20200,58.72,56.72
2026-09-13,2026-09-10,ITLC,10,15340,14840,30180,0.9674,13000,5040,12140,88.0,65.0
2026-09-13,2026-09-10,BERK,3,12260,17000,29260,1.3866,0,29260,0,137.0,131.0
2026-09-13,2026-09-10,HBSA,5,28000,1100,29100,0.0393,5100,23000,1000,4.26,3.26
2026-09-13,2026-09-10,AAPL,16,20820,4960,25780,0.2382,3320,13260,9200,78.65,57.95
2026-09-13,2026-09-10,PTBL,6,10300,7000,17300,0.6796,8900,8000,400,3.0,1.6
2026-09-13,2026-09-10,BABA,3,0,4870,4870,0.0,0,4870,0,0.0,70.49
2026-09-13,2026-09-10,SEQL,1,0,3500,3500,0.0,0,3500,0,0.0,0.1
2026-09-13,2026-09-10,AERI,2,3000,200,3200,0.0667,2900,300,0,7.0,1.9
2026-09-13,2026-09-10,A1MD,6,2950,0,2950,0.0,1930,1020,0,340.0,0.0
2026-09-13,2026-09-10,IFCM,5,1187,1100,2287,0.9267,7,2280,0,1958.95,1.2
2026-09-13,2026-09-10,PASS,1,0,1000,1000,0.0,0,1000,0,0.0,22.5
2026-09-13,2026-09-10,ENJU,2,600,0,600,0.0,600,0,0,4.8,0.0
2026-09-13,2026-09-10,ESPA,1,260,0,260,0.0,260,0,0,9.6,0.0
2026-09-13,2026-09-11,PETR,2671,518560200,538407900,1056968100,1.0383,25887077,652999939,378081084,36.67,36.67
2026-09-13,2026-09-11,BBAS,1452,472612100,422717100,895329200,0.8944,19386300,513660800,362282100,17.45,17.45
2026-09-13,2026-09-11,BOVA,2039,269758703,335713499,605472202,1.2445,340301,299200447,305931454,210.0,176.0
2026-09-13,2026-09-11,BBDC,1245,214127300,153340700,367468000,0.7161,45777700,192504400,129185900,19.2,19.2
2026-09-13,2026-09-11,ITUB,1388,198312122,139423368,337735490,0.7031,20624232,154153930,162957328,45.11,46.4
2026-09-13,2026-09-11,VALE,1641,162653400,132763300,295416700,0.8162,10228267,157537033,127651400,80.39,78.39
2026-09-13,2026-09-11,BEEF,443,102241500,84245900,186487400,0.824,9196300,109134800,68156300,4.06,4.06
2026-09-13,2026-09-11,B3SA,740,90770500,88244000,179014500,0.9722,12753200,57490500,108770800,20.21,20.21
2026-09-13,2026-09-11,CSAN,706,97315300,68581100,165896400,0.7047,6721500,90282600,68892300,4.0,7.3
2026-09-13,2026-09-11,ITSA,536,89192938,65563413,154756351,0.7351,14499835,112785743,27470773,13.81,13.81
2026-09-13,2026-09-11,IBOV,752,77677544,46935922,124613466,0.6042,0,27371388,97242078,210000.0,155000.0
2026-09-13,2026-09-11,MGLU,820,60204109,55736379,115940488,0.9258,4040814,57010120,54889554,11.05,5.5
2026-09-13,2026-09-11,ABEV,424,69352800,43601900,112954700,0.6287,7531400,64442500,40980800,16.55,16.55
2026-09-13,2026-09-11,AXIA,685,48213950,47660210,95874160,0.9885,1524870,54353830,39995460,56.0,46.0
2026-09-13,2026-09-11,COGN,492,49674328,45668204,95342532,0.9194,4805617,57706160,32830755,2.19,2.19
2026-09-13,2026-09-11,UGPA,298,41099400,38759100,79858500,0.9431,1468000,70188700,8201800,27.5,27.5
2026-09-13,2026-09-11,CPLE,264,34462200,42321600,76783800,1.2281,822100,55717800,20243900,19.05,13.8
2026-09-13,2026-09-11,WEGE,862,45738800,29877900,75616700,0.6532,2661200,39354400,33601100,56.94,39.87
2026-09-13,2026-09-11,CSNA,556,30546000,41795800,72341800,1.3683,2720500,35711200,33910100,7.05,7.04
2026-09-13,2026-09-11,BPAC,750,36340216,34277803,70618019,0.9432,2199384,40915523,27503112,50.55,50.55
2026-09-13,2026-09-11,SUZB,775,41229700,29042400,70272100,0.7044,2387400,43050700,24834000,53.63,41.88
2026-09-13,2026-09-11,SBSP,542,39536692,28704493,68241185,0.726,490130,43035415,24715640,35.13,26.68
2026-09-13,2026-09-11,PRIO,915,38912000,27422500,66334500,0.7047,1770900,25990500,38573100,70.0,59.0
2026-09-13,2026-09-11,LREN,543,31641650,33394468,65036118,1.0554,1462000,39158111,24416007,12.92,12.92
