data_captura,data_referencia,codigo,nome_emissor,dt_repactuacao_vencimento,indice_correcao,tx_compra,tx_venda,tx_indicativa,desvio_padrao,intervalo_indicativo_min,intervalo_indicativo_max,pu,ratio_pu_par_vne,duration,pct_reune,ref_ntnb
2026-07-09,2026-07-08,CPFPB7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),2039-04-15,IPCA + 6.3018%,7.8649,7.5146,7.6791,0.0869,7.5922,7.7661,1013.354615,89.9218,2052.07,,2037-05-15
2026-07-09,2026-07-08,CPGT27,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),2031-10-15,IPCA + 5.7138%,8.2094,7.9186,8.0722,0.0893,7.983,8.1616,1187.828942,92.0529,941.2,,2030-08-15
2026-07-09,2026-07-08,CPGT28,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),2035-01-15,IPCA + 6.8226%,8.107,7.7546,7.9206,0.058,7.8626,7.9787,1147.804532,94.2663,1446.56,,2033-05-15
2026-07-09,2026-07-08,CPGTA1,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),2038-01-15,IPCA + 7.1841%,7.917,7.6902,7.7891,0.0443,7.7448,7.8334,1025.803688,96.3052,1676.88,,2035-05-15
2026-07-09,2026-07-08,CPGTC0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),2037-02-15,IPCA + 7.482%,8.012,7.7546,7.8834,0.0468,7.8366,7.9304,1070.961138,97.7256,1550.59,35,2033-05-15
2026-07-09,2026-07-08,CPIS13,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*),2036-09-15,IPCA + 6.8091%,8.3379,8.1431,8.2537,0.0485,8.2052,8.3022,1025.556843,91.6607,1618.04,,2035-05-15
2026-07-09,2026-07-08,CPIS14,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*),2037-08-15,IPCA + 7.3239%,8.329,8.0602,8.1799,0.0497,8.1301,8.2297,1017.570405,94.7321,1704.99,,2035-05-15
2026-07-09,2026-07-08,CPIS15,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*),2037-09-15,IPCA + 7.1962%,8.4203,8.1824,8.2847,0.0257,8.259,8.3106,994.097523,93.253,1727.5,,2035-05-15
2026-07-09,2026-07-08,CPIS16,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*),2038-01-15,IPCA + 6.57%,--,8.1646,8.2574,0.036,8.2214,8.2935,944.000099,89.3136,1788.02,,2035-05-15
2026-07-09,2026-07-08,CPLD15,COPEL DISTRIBUICAO S/A,2027-11-15,IPCA + 4.2%,8.3226,8.0287,8.1442,0.0764,8.0679,8.2207,950.192447,96.9572,208.45,,2027-05-15
2026-07-09,2026-07-08,CPLD26,COPEL DISTRIBUICAO S/A (*),2031-06-15,IPCA + 4.7742%,8.1926,7.8678,8.0506,0.0777,7.9729,8.1283,1193.124228,89.5955,894.34,,2030-08-15
2026-07-09,2026-07-08,CPLD29,COPEL DISTRIBUICAO S/A (*),2036-05-15,IPCA + 6.2831%,8.0678,7.6282,7.844,0.0848,7.7592,7.9289,1025.75697,91.8036,1464.38,35,2033-05-15
2026-07-09,2026-07-08,CPLD37,COPEL DISTRIBUICAO S/A (*),2032-05-15,IPCA + 6.1732%,8.1678,7.8665,8.015,0.0625,7.9525,8.0777,1121.465148,93.0705,1047.7,5,2031-05-15
2026-07-09,2026-07-08,CPLDA1,COPEL DISTRIBUICAO S/A (*),2038-01-15,IPCA + 7.1841%,7.9108,7.6907,7.7902,0.043,7.7471,7.8333,1025.734034,96.2986,1676.85,5,2035-05-15
2026-07-09,2026-07-08,CPLDC0,COPEL DISTRIBUICAO S/A (*),2037-07-15,IPCA + 6.9543%,7.9887,7.7091,7.8305,0.077,7.7535,7.9076,1025.424551,94.8676,1616.01,,2035-05-15
2026-07-09,2026-07-08,CRCF12,CONCESSIONARIA RODOVIAS DO CAFE SPE S.A. (*),2041-03-15,IPCA + 8.4668%,9.3183,8.9237,9.0927,0.0508,9.0419,9.1436,1127.901454,95.64,1937.11,,2037-05-15
2026-07-09,2026-07-08,CRMG15,CONCESSIONÁRIA DA RODOVIA MG-050 S/A (*),2030-12-15,IPCA + 5.9668%,--,8.2383,8.285,0.0806,8.2044,8.3656,802.854407,94.29,679.48,,2029-05-15
2026-07-09,2026-07-08,CRNP13,CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A. (*),2047-12-15,IPCA + 8.3702%,8.9643,8.6169,8.7778,0.024,8.7538,8.8019,1017.090439,96.7659,2190.3,,2040-08-15
2026-07-09,2026-07-08,CRNP23,CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A. (*),2047-12-15,IPCA + 8.3702%,8.9123,8.5787,8.7295,0.0367,8.6928,8.7664,1021.027693,97.1405,2194.2,,2040-08-15
2026-07-09,2026-07-08,CRTA12,CONCESSIONARIA ROTA DO OESTE S.A. (*),2043-12-15,IPCA + 7.7178%,9.1425,8.8792,8.9792,0.074,8.9052,9.0533,990.551401,90.9161,2025.51,,2037-05-15
2026-07-09,2026-07-08,CRTR12,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A. (*),2041-08-15,IPCA + 7.3201%,9.3079,8.9338,9.1186,0.0257,9.0929,9.1443,1011.276211,89.5431,1637.23,,2035-05-15
2026-07-09,2026-07-08,CSAN33,COSAN S.A. (*),2031-08-15,IPCA + 5.7531%,11.1092,10.3641,10.9916,0.187,10.8046,11.1786,1132.104678,84.1749,887.82,,2030-08-15
2026-07-09,2026-07-08,CSMGA6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2031-09-15,IPCA + 5.2306%,8.1849,7.8611,8.0497,0.1562,7.8936,8.206,951.707119,93.9439,586.16,10,2029-05-15
2026-07-09,2026-07-08,CSMGB8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2030-09-15,IPCA + 7.1%,9.3951,8.9563,9.1745,0.0443,9.1302,9.2189,1107.435734,96.2939,492.56,,2028-08-15
2026-07-09,2026-07-08,CSMGB9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2034-07-15,IPCA + 7.2735%,9.6161,9.4496,9.5312,0.0707,9.4606,9.602,1038.331754,92.6464,912,5,2030-08-15
2026-07-09,2026-07-08,CSMGC0,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2035-05-15,IPCA + 8.21%,9.3473,8.9702,9.1564,0.0853,9.0711,9.2418,1025.914818,96.4062,1053.36,,2031-05-15
2026-07-09,2026-07-08,CSMGE1,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2035-10-15,IPCA + 8.3342%,9.3316,9.0901,9.1954,0.0718,9.1236,9.2672,1022.935229,96.5537,1110.32,,2031-05-15
2026-07-09,2026-07-08,CSMGE2,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2036-03-15,IPCA + 8.567%,9.6078,9.2318,9.4174,0.0419,9.3755,9.4594,992.535334,96.3862,1182.71,,2032-08-15
2026-07-09,2026-07-08,CSNAA4,COMPANHIA SIDERÚRGICA NACIONAL (*),2030-07-15,IPCA + 6.5%,31.9241,27.6269,30.2263,1.7639,28.4624,31.9903,605.900444,51.1544,799.66,,2030-08-15
2026-07-09,2026-07-08,CSNAA5,COMPANHIA SIDERÚRGICA NACIONAL (*),2034-04-15,IPCA + 6.83%,23.6114,16.5071,20.8797,1.694,19.1857,22.5739,599.773596,53.1431,1203.84,,2032-08-15
2026-07-09,2026-07-08,CSNAA6,COMPANHIA SIDERÚRGICA NACIONAL (*),2034-11-15,IPCA + 7.5888%,23.9704,18.4341,22.1359,1.7009,20.435,23.8369,529.427421,48.2137,1307.43,,2032-08-15
2026-07-09,2026-07-08,CSNAB4,COMPANHIA SIDERÚRGICA NACIONAL (*),2033-07-15,IPCA + 6.8%,23.6899,15.6288,20.1565,1.172,18.9845,21.3286,688.870251,58.0827,1094.82,,2031-05-15
2026-07-09,2026-07-08,CSNAB5,COMPANHIA SIDERÚRGICA NACIONAL (*),2039-04-15,IPCA + 6.9924%,21.027,14.8905,18.0391,0.4753,17.5639,18.5145,556.140101,49.26,1586.93,,2035-05-15
2026-07-09,2026-07-08,CSNAB6,COMPANHIA SIDERÚRGICA NACIONAL (*),2039-11-15,IPCA + 7.6952%,19.8035,15.3265,19.3229,0.1141,19.2088,19.437,530.096185,48.2676,1534.24,,2035-05-15
2026-07-09,2026-07-08,CSNAC4,COMPANHIA SIDERÚRGICA NACIONAL (*),2038-07-15,IPCA + 7%,21.3762,15.2671,18.9124,1.0013,17.9111,19.9138,582.513621,49.0722,1473.89,,2033-05-15
2026-07-09,2026-07-08,CSNP12,COMPANHIA ENERGÉTICA SINOP S.A. (*) (**),2032-06-15,IPCA + 7.9461%,8.8733,8.6061,8.6991,0.1243,8.5748,8.8235,1114.619336,97.9485,748.96,,2029-05-15
2026-07-09,2026-07-08,CSRN29,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN,2029-04-15,IPCA + 4.4986%,8.6153,8.4219,8.5137,0.041,8.4727,8.5547,1394.763493,93.9029,417.26,,2028-08-15
2026-07-09,2026-07-08,CSRNA1,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*) (**),2028-06-15,IPCA + 6.4482%,8.5732,8.4366,8.4918,0.041,8.4508,8.5328,1115.044396,96.566,462.83,35,2028-08-15
2026-07-09,2026-07-08,CSRNA4,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),2031-03-15,IPCA + 7.0099%,8.4612,8.0726,8.259,0.036,8.223,8.295,994.411691,95.417,1016.52,,2031-05-15
2026-07-09,2026-07-08,CSRNB2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),2034-03-15,IPCA + 6.0691%,8.3426,8.1301,8.191,0.0358,8.1552,8.2269,1020.009492,89.814,1355.35,,2033-05-15
2026-07-09,2026-07-08,CSRNB3,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),2035-11-15,IPCA + 6.3%,8.1426,8.0151,8.0709,0.0298,8.0411,8.1008,932.981857,88.984,1760.4,,2035-05-15
2026-07-09,2026-07-08,CSRNC0,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),2029-07-15,IPCA + 6.623%,8.6249,8.4239,8.5147,0.0684,8.4462,8.5832,1176.319,96.0872,570.68,,2028-08-15
2026-07-09,2026-07-08,CTEE18,ISA ENERGIA BRASIL S.A.,2029-12-15,IPCA + 3.5%,8.1646,7.8587,7.9632,0.1388,7.8244,8.1021,1320.819695,90.6959,579.06,,2029-05-15
2026-07-09,2026-07-08,CTEE1B,ISA ENERGIA BRASIL S.A. (*),2031-10-15,IPCA + 5.771%,8.0869,7.7339,7.9102,0.0523,7.8579,7.9626,1185.340992,91.3369,1135.25,,2031-05-15
2026-07-09,2026-07-08,CTEE29,ISA ENERGIA BRASIL S.A.,2044-05-15,IPCA + 5.3%,7.9065,7.6357,7.7751,0.0728,7.7022,7.848,973.308751,84.9842,1695.12,,2035-05-15
2026-07-09,2026-07-08,CTEE2B,ISA ENERGIA BRASIL S.A. (*),2039-10-15,IPCA + 5.864%,7.7097,7.4494,7.5621,0.0452,7.5168,7.6074,1131.100821,87.1401,2143.1,,2040-08-15
2026-07-09,2026-07-08,CTGE11,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROSUL  (*),2028-11-15,IPCA + 3.75%,8.1691,7.9257,8.0583,0.11,7.9483,8.1684,1338.127114,95.2518,298.6,5,2027-05-15
2026-07-09,2026-07-08,CTGE13,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROSUL (*) (**),2029-09-15,IPCA + 5.3455%,8.1095,7.8344,7.9769,0.0444,7.9325,8.0214,1362.876726,93.0751,731.41,,2029-05-15
2026-07-09,2026-07-08,CTGE15,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROSUL (*),2031-04-15,IPCA + 6.3423%,8.1442,7.78,7.9761,0.0502,7.9259,8.0264,1060.08328,93.9414,1029.83,,2031-05-15
2026-07-09,2026-07-08,CTNSA3,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*),2035-05-15,IPCA + 7.3%,8.3777,8.1289,8.2542,0.0724,8.1818,8.3267,1006.740101,94.8224,1505.71,,2033-05-15
2026-07-09,2026-07-08,CTNSA5,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*),2036-02-15,IPCA + 6.6675%,8.3198,8.0819,8.193,0.0519,8.1411,8.245,948.077122,90.5162,1748.94,,2035-05-15
2026-07-09,2026-07-08,CTRR11,CANTAREIRA TRANSMISSORA DE ENERGIA S/A,2032-08-15,IPCA + 6.9094%,--,--,8.2517,0.0676,8.1841,8.3194,747.854814,96.7468,662.73,,2029-05-15
2026-07-09,2026-07-08,CUTI11,CUTIA EMPREENDIMENTOS EÓLICOS S.A.,2031-12-15,IPCA + 5.8813%,8.3982,8.209,8.2919,0.1329,8.159,8.4249,786.612011,93.9851,687.24,,2029-05-15
2026-07-09,2026-07-08,CYAR11,AMBIENTAL CEARA 1 SPE S.A. (*),2045-12-15,IPCA + 7.5232%,11.2408,10.554,10.926,0.2157,10.7103,11.1418,80.718115,77.4292,1955.39,,2037-05-15
2026-07-09,2026-07-08,DESK17,DESKTOP S/A (*),2031-06-15,IPCA + 7.4408%,8.3802,8.2142,8.289,0.0232,8.2658,8.3124,1079.333602,97.3418,861.95,,2030-08-15
2026-07-09,2026-07-08,DESK18,DESKTOP S/A (*),2032-06-15,IPCA + 7.9356%,8.2932,8.1019,8.1902,0.0561,8.1341,8.2464,1043.271328,98.9513,1126.8,,2031-05-15
2026-07-09,2026-07-08,DESK19,DESKTOP S/A (*),2032-09-15,IPCA + 8.1215%,8.2928,8.0658,8.1901,0.0544,8.1358,8.2446,1062.946593,99.7123,1144.59,5,2031-05-15
2026-07-09,2026-07-08,EBAS13,EMPRESA BAIANA DE AGUAS E SANEAMENTO SA (*),2035-11-15,IPCA + 8.6%,8.7801,8.4391,8.5977,0.2946,8.303,8.8924,1153.600596,100.0081,959.21,35,2030-08-15
2026-07-09,2026-07-08,EBENA8,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),2036-12-15,IPCA + 7.2843%,8.1249,7.9582,8.0377,0.0997,7.938,8.1374,1036.186945,95.2786,1732.69,,2035-05-15
2026-07-09,2026-07-08,ECER12,CONCESSIONARIA ECOVIAS DO CERRADO S.A. (*),2027-09-15,IPCA + 6.35%,8.7459,8.4656,8.6026,0.0664,8.5361,8.6691,1330.630455,97.5519,298,5,2027-05-15
2026-07-09,2026-07-08,ECHP11,ECHOENERGIA PARTICIPACOES S/A (*),2030-06-15,IPCA + 6.9%,8.6658,8.5313,8.5758,0.1157,8.46,8.6916,950.143716,96.659,548.04,,2028-08-15
2026-07-09,2026-07-08,ECHP12,ECHOENERGIA PARTICIPACOES S/A (*),2030-12-15,IPCA + 4.75%,8.703,8.546,8.6401,0.0731,8.567,8.7133,873.474111,93.0593,490.29,,2028-08-15
2026-07-09,2026-07-08,ECHP22,ECHOENERGIA PARTICIPACOES S/A (*),2031-01-15,IPCA + 4.75%,8.686,8.5537,8.632,0.0703,8.5618,8.7024,873.463091,93.0581,491.31,,2028-08-15
2026-07-09,2026-07-08,ECOV16,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*),2033-02-15,IPCA + 6.095%,9.0844,8.737,8.935,0.0736,8.8614,9.0088,1022.433332,89.2587,1072.27,40,2031-05-15
2026-07-09,2026-07-08,ECPN11,CONCESSIONARIA PONTE RIO-NITEROI S.A. - ECOPONTE,2034-10-15,IPCA + 4.4%,--,--,10.2664,0.0846,10.1818,10.351,1047.624917,77.9813,1099.32,,2031-05-15
2026-07-09,2026-07-08,ECRD14,ECORIOMINAS CONCESSIONARIA DE RODOVIAS S.A. (*),2047-09-15,IPCA + 8.3939%,8.9992,8.59,8.7922,0.0604,8.7318,8.8526,1067.37325,96.8722,2167.34,45,2040-08-15
2026-07-09,2026-07-08,EDFT11,EDF OITI TRANSMISSORA S.A. (*),2049-05-15,IPCA + 6.8209%,8.7256,8.5974,8.6468,0.0294,8.6174,8.6764,1141.153191,89.0642,1649.76,,2035-05-15
2026-07-09,2026-07-08,EDPA11,EDP TRANSMISSAO ALIANCA SC S.A.,2044-10-15,IPCA + 8.3431%,8.0975,7.8844,7.9881,0.0737,7.9143,8.0619,1369.242995,102.1611,1651.39,,2035-05-15
2026-07-09,2026-07-08,EDPT11,EDP TRANSMISSÃO S.A. (*) (**),2033-05-15,IPCA + 7.0267%,8.3956,8.1961,8.3002,0.0922,8.208,8.3925,817.634735,96.0603,849.7,,2030-08-15
2026-07-09,2026-07-08,EDTE12,EDTE - EMPRESA DIAMANTINA DE TRANSMISSAO DE ENERGIA S.A. (*) (**),2028-12-15,IPCA + 5.2939%,8.1809,7.9733,8.0906,0.1465,7.9441,8.2372,992.630696,95.5051,440.64,,2028-08-15
2026-07-09,2026-07-08,EDVP17,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,2032-01-15,IPCA + 6.0996%,8.5098,8.1449,8.3735,0.0448,8.3287,8.4184,1180.018841,92.1534,965.5,,2030-08-15
2026-07-09,2026-07-08,EEELA0,CPFL TRANSMISSAO S.A (*),2033-10-15,IPCA + 6.1774%,8.0979,7.8364,7.9727,0.0328,7.94,8.0056,1060.487963,91.7002,1294.1,,2032-08-15
2026-07-09,2026-07-08,EEELA1,CPFL TRANSMISSAO S.A (*),2034-04-15,IPCA + 6.0994%,8.0746,7.7498,7.9053,0.0483,7.857,7.9537,1024.963587,91.1164,1379.34,,2033-05-15
2026-07-09,2026-07-08,EEELA4,CPFL TRANSMISSAO S.A (*),2035-02-15,IPCA + 7.7082%,8.0031,7.6942,7.8445,0.08,7.7645,7.9246,1091.224582,99.2794,1440.09,,2033-05-15
2026-07-09,2026-07-08,EEELB1,CPFL TRANSMISSAO S.A (*),2039-04-15,IPCA + 6.1572%,7.8772,7.5316,7.6938,0.0929,7.601,7.7868,998.549326,88.7574,2060.83,,2037-05-15
2026-07-09,2026-07-08,EEELB5,CPFL TRANSMISSAO S.A (*),2035-05-15,IPCA + 6.9249%,8.059,7.774,7.8655,0.047,7.8185,7.9126,1007.152416,94.8092,1526.46,,2033-05-15
2026-07-09,2026-07-08,EGIE19,ENGIE BRASIL ENERGIA S.A.,2026-07-15,IPCA + 3.7%,11.4724,10.6318,11.1344,0.4162,10.7182,11.5507,759.002841,99.8627,5,,
2026-07-09,2026-07-08,EGIE27,ENGIE BRASIL ENERGIA S.A.,2028-07-15,IPCA + 5.9033%,8.1206,7.8306,7.9748,0.1071,7.8677,8.082,1578.726121,98.3907,209.74,,2027-05-15
2026-07-09,2026-07-08,EGIE29,ENGIE BRASIL ENERGIA S.A.,2029-07-15,IPCA + 3.9%,8.3176,8.0674,8.1857,0.073,8.1127,8.2587,1412.123431,92.7219,467.2,5,2028-08-15
2026-07-09,2026-07-08,EGIE39,ENGIE BRASIL ENERGIA S.A.,2026-07-15,IPCA + 3.6%,11.5432,11.0179,11.0851,0.3541,10.731,11.4393,744.6728,99.8617,5,,
2026-07-09,2026-07-08,EGIE49,ENGIE BRASIL ENERGIA S.A.,2029-07-15,IPCA + 3.7%,8.2744,8.053,8.168,0.0872,8.0808,8.2554,1377.529438,92.3226,473.34,,2028-08-15
2026-07-09,2026-07-08,EGIEA0,ENGIE BRASIL ENERGIA S.A. (*),2046-09-15,IPCA + 5.7158%,7.7603,7.4883,7.593,0.1216,7.4714,7.7147,1056.182035,85.569,2146.3,10,2040-08-15
2026-07-09,2026-07-08,EGIEA1,ENGIE BRASIL ENERGIA S.A. (*),2033-11-15,IPCA + 5.9325%,7.9282,7.6624,7.8107,0.0361,7.7746,7.8468,1076.631812,91.2416,1305.21,,2032-08-15
2026-07-09,2026-07-08,EGIEA6,ENGIE BRASIL ENERGIA S.A. (*),2038-02-15,IPCA + 6.2474%,7.775,7.4488,7.5893,0.0456,7.5437,7.6349,946.139877,90.6178,1959.07,35,2037-05-15
2026-07-09,2026-07-08,EGIEB1,ENGIE BRASIL ENERGIA S.A. (*),2038-11-15,IPCA + 6.0691%,7.7782,7.4666,7.6334,0.1332,7.5001,7.7667,1049.46428,88.8674,2002.17,,2037-05-15
2026-07-09,2026-07-08,EGIEB2,ENGIE BRASIL ENERGIA S.A. (*),2034-06-15,IPCA + 6.7766%,7.8843,7.6016,7.7662,0.028,7.7382,7.7943,1052.707079,94.9005,1424.72,5,2033-05-15
2026-07-09,2026-07-08,EGIEB4,ENGIE BRASIL ENERGIA S.A. (*),2032-01-15,IPCA + 7.5568%,7.9644,7.6781,7.8,0.0468,7.7533,7.8469,1159.901942,99.1072,999.85,50,2031-05-15
2026-07-09,2026-07-08,EGIEB5,ENGIE BRASIL ENERGIA S.A. (*),2035-06-15,IPCA + 6.8555%,7.7896,7.5132,7.6177,0.0973,7.5204,7.7151,1069.574967,95.6546,1567.74,50,2035-05-15
2026-07-09,2026-07-08,EGVG11,ENEL GREEN POWER VOLTA GRANDE S.A.,2029-10-15,IPCA + 3.7%,8.5127,8.1357,8.3198,0.0788,8.241,8.3987,549.253734,93.0126,412.18,,2028-08-15
2026-07-09,2026-07-08,EGVG21,ENEL GREEN POWER VOLTA GRANDE S.A.,2029-10-15,IPCA + 3.7%,8.5352,8.153,8.3378,0.1136,8.2242,8.4515,559.323159,93.0395,408.82,,2028-08-15
2026-07-09,2026-07-08,EKTRA6,ELEKTRO REDES S.A. (*),2035-08-15,IPCA + 6.8172%,8.086,7.7304,7.8755,0.1169,7.7586,7.9925,1012.338983,91.4628,2281,45,2040-08-15
2026-07-09,2026-07-08,EKTRA8,ELEKTRO REDES S.A. (*),2031-03-15,IPCA + 7.0099%,8.346,8.0637,8.1819,0.053,8.129,8.235,997.273963,95.6917,1016.79,5,2031-05-15
2026-07-09,2026-07-08,EKTRB3,ELEKTRO REDES S.A. (*),2034-04-15,IPCA + 6.2587%,8.3623,8.0697,8.19,0.0518,8.1383,8.2419,1020.490889,90.596,1371.17,,2033-05-15
2026-07-09,2026-07-08,EKTRB6,ELEKTRO REDES S.A. (*),2040-08-15,IPCA + 6.7636%,8.1607,7.8891,8.0345,0.0759,7.9587,8.1105,968.196203,90.3771,2121.33,35,2037-05-15
2026-07-09,2026-07-08,EKTRC0,ELEKTRO REDES S.A. (*),2031-10-15,IPCA + 5.7697%,8.4548,8.1571,8.2947,0.0404,8.2543,8.3352,1187.21522,91.5384,939.47,,2030-08-15
2026-07-09,2026-07-08,EKTRC1,ELEKTRO REDES S.A. (*) (**),2029-07-15,IPCA + 6.623%,8.6004,8.3117,8.4749,0.0567,8.4182,8.5317,1177.296684,96.167,570.74,35,2028-08-15
2026-07-09,2026-07-08,EKTT11,EKTT 9 SERV DE TRANS DE E E SPE S.A. (*),2038-05-15,IPCA + 6.4217%,8.4185,8.1003,8.2408,0.0306,8.2102,8.2715,1154.25733,91.3069,1326.12,,2032-08-15
2026-07-09,2026-07-08,ELDC15,ELDORADO BRASIL CELULOSE S.A. (*),2035-10-15,IPCA + 7.795%,9.4169,9.0948,9.2252,0.0863,9.1388,9.3116,976.921869,92.2931,1520.01,,2033-05-15
2026-07-09,2026-07-08,ELET14,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),2031-09-15,IPCA + 6.317%,8.1887,7.7711,7.9868,0.0751,7.9117,8.0621,1103.182532,94.4976,911.85,35,2030-08-15
2026-07-09,2026-07-08,ELET16,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),2034-09-15,IPCA + 6.877%,7.9562,7.6415,7.7938,0.0727,7.7211,7.8666,1058.957364,94.8119,1563.9,35,2035-05-15
2026-07-09,2026-07-08,ELET23,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,2031-04-15,IPCA + 4.9126%,8.0976,7.765,7.9413,0.06,7.8813,8.0014,1206.931982,88.6872,1058.01,,2031-05-15
2026-07-09,2026-07-08,ELET42,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,2029-05-15,IPCA + 5.1814%,8.402,8.0709,8.2489,0.1042,8.1447,8.3532,1409.563393,95.1242,435.75,,2028-08-15
2026-07-09,2026-07-08,ELPLA5,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),2031-04-15,IPCA + 4.26%,13.6286,11.9021,12.6485,0.2137,12.4348,12.8623,1045.266902,76.8256,846.69,,2030-08-15
2026-07-09,2026-07-08,ELPLA7,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),2032-04-15,IPCA + 6.1385%,13.5896,11.9698,12.524,0.3703,12.1537,12.8945,960.847382,78.9095,1005.75,,2031-05-15
2026-07-09,2026-07-08,ELPLC8,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),2029-06-15,IPCA + 8.3%,10.8213,10.0094,10.4007,0.0197,10.3809,10.4205,1085.942608,94.558,734,,2029-05-15
2026-07-09,2026-07-08,ELTE12,EMPRESA LITORANEA DE TRANSMISSAO DE ENERGIA S.A. - ELTE (*),2039-07-15,IPCA + 6.4232%,7.873,7.5697,7.723,0.0445,7.6785,7.7676,969.628056,93.6222,1343.66,,2033-05-15
2026-07-09,2026-07-08,ELTN15,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2031-04-15,IPCA + 6.3423%,8.1405,7.7815,7.9799,0.0508,7.9291,8.0309,1059.93083,93.9279,1029.82,,2031-05-15
2026-07-09,2026-07-08,ELTN27,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2032-07-15,IPCA + 7.3146%,8.1284,7.792,7.9639,0.0563,7.9076,8.0203,1051.503933,97.1492,1205.44,,2032-08-15
2026-07-09,2026-07-08,ELTN37,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2035-07-15,IPCA + 7.2083%,7.9503,7.5947,7.7844,0.0608,7.7235,7.8453,1044.587348,96.5549,1641.87,35,2035-05-15
2026-07-09,2026-07-08,ENAT11,ENAUTA PARTICIPACOES S.A. (*),2029-12-15,IPCA + 9.8297%,9.7835,9.3839,9.5761,0.0308,9.5453,9.607,1050.743007,100.4062,442.21,10,2028-08-15
2026-07-09,2026-07-08,ENAT12,ENAUTA PARTICIPACOES S.A. (*),2029-09-17,IPCA + 7.1149%,9.7645,9.4073,9.6167,0.2878,9.3289,9.9046,1116.651849,95.5047,500.17,,2028-08-15
2026-07-09,2026-07-08,ENAT13,ENAUTA PARTICIPACOES S.A. (*),2030-06-15,IPCA + 8.0618%,9.6298,9.2319,9.4191,0.0597,9.3594,9.4788,1065.007609,95.8313,858.05,,2030-08-15
2026-07-09,2026-07-08,ENAT14,ENAUTA PARTICIPACOES S.A. (*),2030-06-15,IPCA + 8.056%,9.5606,9.1749,9.3659,0.0414,9.3244,9.4074,1066.234299,95.9723,858.24,,2030-08-15
2026-07-09,2026-07-08,ENAT24,ENAUTA PARTICIPACOES S.A. (*),2034-06-15,IPCA + 8.2674%,9.3556,9.0569,9.1724,0.0503,9.1221,9.2228,1062.720632,95.6434,1343.06,,2033-05-15
2026-07-09,2026-07-08,ENAT33,ENAUTA PARTICIPACOES S.A. (*),2034-06-15,IPCA + 8.262%,9.3376,9.044,9.092,0.1086,8.9834,9.2007,1066.94492,95.9937,1344.16,50,2033-05-15
2026-07-09,2026-07-08,ENERA1,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,2031-02-15,IPCA + 6.1076%,8.5429,8.1405,8.3482,0.0607,8.2875,8.4089,1069.764396,92.7993,897.6,,2030-08-15
