data_captura,data_referencia,codigo_ativo,label,preco_fechamento
2026-06-28,2026-06-22,CVX,CHEVRON,175.05999755859375
2026-06-28,2026-06-23,CVX,CHEVRON,175.97999572753906
2026-06-28,2026-06-24,CVX,CHEVRON,171.4499969482422
2026-06-28,2026-06-25,CVX,CHEVRON,172.24000549316406
2026-06-28,2026-06-26,CVX,CHEVRON,171.05999755859375
2026-06-28,2026-05-29,KO,COCA_COLA,79.01000213623047
2026-06-28,2026-06-01,KO,COCA_COLA,78.63999938964844
2026-06-28,2026-06-02,KO,COCA_COLA,78.41000366210938
2026-06-28,2026-06-03,KO,COCA_COLA,78.76000213623047
2026-06-28,2026-06-04,KO,COCA_COLA,76.81999969482422
2026-06-28,2026-06-05,KO,COCA_COLA,79.4800033569336
2026-06-28,2026-06-08,KO,COCA_COLA,79.54000091552734
2026-06-28,2026-06-09,KO,COCA_COLA,81.33999633789062
2026-06-28,2026-06-10,KO,COCA_COLA,83.58999633789062
2026-06-28,2026-06-11,KO,COCA_COLA,82.52999877929688
2026-06-28,2026-06-12,KO,COCA_COLA,82.62000274658203
2026-06-28,2026-06-15,KO,COCA_COLA,80.91000366210938
2026-06-28,2026-06-16,KO,COCA_COLA,80.27999877929688
2026-06-28,2026-06-17,KO,COCA_COLA,79.93000030517578
2026-06-28,2026-06-18,KO,COCA_COLA,79.38999938964844
2026-06-28,2026-06-22,KO,COCA_COLA,79.52999877929688
2026-06-28,2026-06-23,KO,COCA_COLA,80.30999755859375
2026-06-28,2026-06-24,KO,COCA_COLA,80.5999984741211
2026-06-28,2026-06-25,KO,COCA_COLA,80.41999816894531
2026-06-28,2026-06-26,KO,COCA_COLA,82.62999725341797
2026-06-28,2026-05-29,PEP,PEPSICO,144.19000244140625
2026-06-28,2026-06-01,PEP,PEPSICO,141.52000427246094
2026-06-28,2026-06-02,PEP,PEPSICO,142.0
2026-06-28,2026-06-03,PEP,PEPSICO,142.5399932861328
2026-06-28,2026-06-04,PEP,PEPSICO,142.14999389648438
2026-06-28,2026-06-05,PEP,PEPSICO,141.9199981689453
2026-06-28,2026-06-08,PEP,PEPSICO,140.67999267578125
2026-06-28,2026-06-09,PEP,PEPSICO,142.77999877929688
2026-06-28,2026-06-10,PEP,PEPSICO,144.32000732421875
2026-06-28,2026-06-11,PEP,PEPSICO,143.72999572753906
2026-06-28,2026-06-12,PEP,PEPSICO,144.27000427246094
2026-06-28,2026-06-15,PEP,PEPSICO,146.25
2026-06-28,2026-06-16,PEP,PEPSICO,146.1199951171875
2026-06-28,2026-06-17,PEP,PEPSICO,141.58999633789062
