data_captura,data_referencia,codigo_ativo,label,valor
2026-08-01,1962-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.205439e-12
2026-08-01,1962-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.267911e-12
2026-08-01,1962-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.315856e-12
2026-08-01,1962-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.379782e-12
2026-08-01,1962-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.55764e-12
2026-08-01,1962-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.717978e-12
2026-08-01,1963-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.955898e-12
2026-08-01,1963-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.131752e-12
2026-08-01,1963-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.30502e-12
2026-08-01,1963-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.356742e-12
2026-08-01,1963-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.493804e-12
2026-08-01,1963-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.669658e-12
2026-08-01,1963-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.806721e-12
2026-08-01,1963-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.94637e-12
2026-08-01,1963-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.163601e-12
2026-08-01,1963-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.419624e-12
2026-08-01,1963-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.616166e-12
2026-08-01,1963-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.890292e-12
2026-08-01,1964-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.441128e-12
2026-08-01,1964-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,5.808353e-12
